ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
7149;0;15;7;43%;360;;15;2;0;8;8
7148;1;5;1;31%;235;;20;3;0;0;4
7148;0;13;4;69%;499;;12;5;0;1;3
7146;1;10;4;40%;338;;17;3;0;1;3
7146;0;12;7;60%;491;;16;2;0;1;11
7157;1;15;6;46%;360;;21;4;0;0;8
7157;0;8;2;54%;434;;16;3;0;1;3
7155;1;16;6;49%;428;;20;4;0;3;6
7155;0;14;6;51%;438;;16;4;0;0;8
7152;1;12;4;34%;303;;20;3;0;2;3
7152;0;19;3;66%;575;;7;2;0;0;7
7151;1;14;5;60%;509;;12;4;0;1;4
7151;0;15;5;40%;343;;23;4;0;2;5
7150;1;9;2;64%;588;;13;2;0;0;4
7150;0;11;4;36%;327;;17;3;0;1;5
7154;1;19;6;42%;366;;8;1;0;1;7
7154;0;13;4;58%;523;;8;2;0;0;5
7153;1;10;6;48%;398;;10;2;0;1;5
7153;0;10;3;52%;413;;15;5;0;0;11
7156;1;11;7;42%;414;;22;2;0;3;5
7156;0;12;2;58%;566;;14;2;0;2;5
7159;1;20;10;69%;529;;16;2;0;5;9
7159;0;8;3;31%;245;;15;1;1;0;0
7158;1;9;4;29%;284;;9;2;0;6;2
7158;0;21;8;71%;694;;10;2;0;1;3
7160;1;12;5;54%;470;;9;4;0;2;4
7160;0;21;8;46%;407;;19;2;0;0;6
7163;1;13;5;37%;274;;19;3;0;2;5
7163;0;14;2;63%;459;;15;1;0;0;9
7162;1;19;5;58%;508;;15;4;0;0;7
7162;0;9;3;42%;376;;10;1;0;4;7
7168;1;9;7;32%;204;;11;3;1;0;3
7168;0;24;10;68%;444;;19;6;0;3;10
7166;1;12;7;38%;281;;16;4;0;0;4
7166;0;9;3;62%;485;;12;1;0;1;8
7167;1;21;6;67%;572;;16;3;0;2;11
7167;0;9;4;33%;295;;20;2;0;1;3
7161;1;10;4;51%;524;;14;2;0;1;4
7161;0;15;2;49%;506;;16;3;0;0;7
7165;1;28;9;58%;512;;14;3;0;0;7
7165;0;3;2;42%;398;;17;4;0;0;1
7164;1;14;3;62%;431;;16;4;1;1;9
7164;0;9;4;38%;283;;21;3;0;1;5
7169;1;11;6;63%;533;;19;3;0;0;8
7169;0;14;4;37%;315;;17;4;0;1;4
7174;1;22;8;63%;492;;17;7;1;4;7
7174;0;9;5;37%;298;;20;1;0;1;2
7172;1;13;6;44%;348;;13;1;0;3;4
7172;0;8;2;56%;439;;28;5;1;1;5
7170;1;20;5;57%;576;;17;2;0;3;3
7170;0;14;4;43%;426;;11;1;0;0;7
7178;1;9;4;47%;429;;19;3;0;6;10
7178;0;9;4;53%;504;;18;2;0;1;0
7177;1;18;4;44%;366;;17;2;2;0;4
7177;0;12;3;56%;472;;13;3;0;2;2
7173;1;11;4;37%;284;;16;1;0;2;4
7173;0;17;9;63%;462;;18;4;0;1;13
7171;1;13;3;61%;450;;20;4;1;1;8
7171;0;10;3;39%;299;;29;4;1;2;0
7176;1;15;8;47%;313;;18;3;0;0;12
7176;0;13;4;53%;350;;11;2;0;4;6
7179;1;14;8;49%;333;;18;5;0;2;5
7179;0;10;1;51%;326;;16;5;0;0;4
7175;1;10;6;35%;332;;16;3;0;2;6
7175;0;17;1;65%;613;;14;5;0;1;5
7181;1;12;2;40%;425;81%;20;3;0;0;7
7181;0;6;2;60%;649;86%;15;1;1;3;4
7180;1;21;6;66%;545;88%;24;3;0;2;4
7180;0;10;5;34%;286;72%;10;2;1;2;5
7182;1;22;3;54%;532;90%;7;0;0;1;4
7182;0;10;2;46%;472;85%;5;1;0;0;2
7183;1;14;4;38%;363;76%;11;1;0;4;2
7183;0;15;5;62%;580;85%;12;3;0;3;6
7187;1;19;7;67%;596;88%;11;4;0;3;9
7187;0;11;6;33%;321;78%;18;3;0;3;3
7186;1;13;4;45%;412;75%;16;2;0;1;4
7186;0;12;2;55%;491;82%;18;0;0;1;3
7185;1;11;2;65%;515;84%;14;0;0;0;6
7185;0;13;3;35%;293;73%;15;0;0;0;2
7184;1;18;8;70%;646;92%;10;1;0;3;3
7184;0;14;1;30%;271;77%;16;3;0;1;9
7189;1;10;5;52%;480;86%;20;4;0;3;7
7189;0;7;1;48%;446;84%;15;2;0;2;7
7188;1;13;3;46%;409;80%;7;1;0;0;8
7188;0;7;4;54%;498;81%;23;4;0;0;3
7190;1;12;5;54%;395;84%;29;4;0;2;7
7190;0;8;2;46%;352;80%;21;3;0;5;6
7191;1;14;5;49%;345;82%;15;1;0;1;6
7191;0;18;5;51%;345;79%;17;1;0;0;12
7196;1;17;6;48%;413;84%;16;1;0;2;5
7196;0;9;4;52%;467;82%;16;1;0;1;2
7193;1;14;3;51%;497;85%;12;1;0;1;7
7193;0;11;3;49%;476;86%;7;1;0;1;7
7195;1;12;5;61%;497;86%;22;2;0;6;6
7195;0;11;3;39%;321;78%;19;4;0;1;5
7197;1;3;1;31%;273;69%;13;3;1;0;1
7197;0;16;6;69%;576;85%;19;2;0;3;7
7194;1;10;2;36%;306;75%;13;1;0;2;3
7194;0;17;4;64%;559;84%;8;2;0;2;3
7198;1;13;2;44%;390;79%;14;2;0;0;8
7198;0;7;2;56%;483;81%;15;2;0;2;9
7192;1;22;6;49%;587;86%;9;3;0;3;7
7192;0;7;1;51%;602;85%;15;2;1;1;4
7199;1;20;11;51%;391;77%;14;1;0;2;10
7199;0;10;1;49%;375;77%;15;3;0;0;7
7200;1;19;6;56%;464;85%;14;1;0;0;10
7200;0;9;1;44%;388;79%;12;1;0;2;4
7201;1;23;7;34%;334;83%;22;2;0;2;8
7201;0;9;2;66%;640;88%;12;2;0;1;2
7206;1;8;1;48%;401;88%;18;1;0;1;2
7206;0;18;7;52%;431;86%;12;2;0;3;5
7202;1;16;4;72%;589;85%;17;4;0;2;14
7202;0;7;0;28%;237;71%;17;6;0;2;1
7207;1;28;12;70%;575;85%;14;1;0;2;8
7207;0;10;3;30%;261;63%;15;1;0;3;1
7205;1;18;5;58%;556;88%;25;4;0;2;10
7205;0;5;1;42%;413;80%;15;3;0;0;0
7204;1;12;2;55%;370;80%;17;3;0;2;7
7204;0;14;3;45%;316;73%;16;2;0;0;8
7203;1;22;6;59%;462;83%;15;4;0;5;18
7203;0;8;0;41%;350;77%;14;3;0;1;4
7208;1;15;8;40%;305;68%;14;1;1;0;8
7208;0;14;5;60%;445;79%;12;2;0;3;7
7210;1;18;7;67%;557;86%;14;4;0;5;3
7210;0;4;1;33%;282;70%;24;4;0;0;3
7209;1;7;2;38%;317;77%;17;4;0;2;6
7209;0;9;5;62%;535;87%;14;4;0;2;7
7211;1;14;4;62%;585;89%;12;2;0;2;12
7211;0;4;3;38%;380;82%;20;4;0;3;2
7213;1;17;7;58%;470;86%;12;5;0;1;6
7213;0;11;4;42%;345;82%;15;4;1;0;6
7212;1;23;6;52%;417;82%;19;1;0;5;8
7212;0;7;1;48%;395;80%;12;4;0;1;6
7216;1;9;4;62%;619;89%;10;1;0;3;3
7216;0;15;6;38%;389;77%;15;2;0;1;6
7214;1;7;1;34%;274;72%;18;2;0;3;3
7214;0;18;4;66%;517;84%;7;1;0;1;9
7215;1;18;8;64%;657;90%;15;1;0;0;8
7215;0;8;2;36%;370;83%;22;3;0;1;1
7217;1;20;9;47%;343;76%;18;1;0;1;9
7217;0;7;1;53%;393;78%;21;1;1;0;7
7218;1;13;2;53%;373;73%;10;1;0;0;6
7218;0;18;3;47%;338;71%;16;2;1;1;4
7219;1;11;1;78%;721;89%;13;3;0;0;11
7219;0;5;1;22%;212;65%;24;4;0;0;1
7224;1;15;5;56%;481;86%;18;2;0;4;7
7224;0;10;4;44%;389;82%;16;3;0;2;4
7221;1;18;8;63%;607;88%;15;2;0;1;6
7221;0;23;11;37%;358;79%;16;2;0;0;10
7226;1;20;7;63%;472;80%;16;2;0;1;7
7226;0;9;3;37%;289;69%;19;3;0;1;2
7223;1;11;5;53%;409;79%;15;2;0;0;10
7223;0;10;4;47%;366;74%;21;3;0;2;3
7220;1;11;5;48%;378;78%;20;5;0;1;3
7220;0;10;4;52%;392;76%;14;3;0;1;3
7222;1;11;3;42%;327;79%;18;2;0;1;3
7222;0;14;4;58%;437;82%;17;3;0;3;7
7225;1;10;5;57%;545;87%;12;1;0;4;6
7225;0;14;4;43%;419;86%;14;2;0;0;5
7228;1;8;5;41%;328;77%;12;2;0;2;5
7228;0;22;9;59%;465;84%;12;2;0;2;9
7227;1;24;9;65%;516;84%;16;1;0;2;8
7227;0;11;4;35%;287;68%;18;3;0;3;2
7230;1;18;5;69%;588;86%;13;3;0;0;3
7230;0;11;2;31%;260;75%;15;1;1;1;6
7229;1;11;3;61%;462;82%;16;2;2;3;6
7229;0;16;7;39%;298;76%;24;3;2;0;11
7231;1;14;6;53%;438;80%;17;3;0;4;5
7231;0;13;4;47%;393;80%;13;2;0;1;4
7237;1;14;3;41%;351;77%;11;4;0;0;7
7237;0;16;6;59%;508;84%;17;0;0;1;4
7236;1;14;1;39%;341;75%;13;3;1;2;4
7236;0;7;1;61%;557;82%;6;2;0;1;2
7234;1;14;2;43%;422;81%;20;2;0;1;5
7234;0;9;1;57%;553;85%;11;4;0;5;2
7233;1;6;0;25%;246;71%;16;2;0;0;1
7233;0;8;2;75%;719;90%;18;1;0;1;9
7232;1;14;5;44%;436;85%;18;2;0;1;3
7232;0;5;2;56%;562;88%;17;3;0;2;5
7235;1;14;6;32%;294;75%;13;1;0;2;3
7235;0;18;3;68%;612;87%;18;2;0;1;6
7238;1;13;3;49%;450;82%;14;1;0;2;2
7238;0;10;2;51%;462;81%;15;2;0;0;2
7240;1;11;5;45%;387;79%;21;1;0;1;1
7240;0;16;5;55%;445;82%;14;1;0;0;6
7241;1;16;5;61%;501;79%;17;3;0;4;9
7241;0;13;6;39%;324;70%;10;2;1;0;3
7239;1;18;3;68%;599;86%;15;1;0;0;14
7239;0;7;4;32%;306;78%;13;4;0;4;1
7242;1;15;2;31%;296;79%;8;3;0;1;10
7242;0;6;1;69%;673;90%;14;1;0;1;4
7247;1;19;7;55%;500;87%;13;3;0;2;12
7247;0;4;2;45%;437;81%;10;1;0;0;2
7244;1;14;6;52%;460;83%;20;1;0;3;4
7244;0;6;1;48%;442;79%;16;5;1;2;2
7245;1;16;6;55%;496;84%;12;1;0;0;5
7245;0;17;4;45%;407;82%;12;4;0;0;7
7243;1;8;3;59%;497;80%;10;1;0;6;6
7243;0;6;1;41%;359;72%;18;4;0;2;1
7246;1;11;1;40%;411;83%;15;4;0;1;6
7246;0;11;5;60%;638;89%;13;2;0;0;3
7248;1;12;4;56%;427;80%;22;4;0;2;9
7248;0;12;6;44%;337;73%;19;3;0;5;7
7255;1;13;4;51%;399;78%;24;3;1;0;4
7255;0;10;2;49%;392;80%;18;3;1;4;2
7252;1;22;6;45%;333;76%;14;3;0;2;10
7252;0;11;3;55%;415;79%;12;2;0;2;4
7254;1;15;6;40%;355;81%;14;4;0;3;1
7254;0;13;7;60%;540;86%;10;2;0;5;3
7250;1;20;5;47%;342;80%;17;2;0;1;9
7250;0;9;3;53%;414;79%;13;3;0;1;2
7253;1;15;7;40%;326;72%;19;2;0;3;3
7253;0;11;3;60%;467;81%;16;3;0;1;3
7249;1;20;6;70%;632;88%;19;1;0;2;8
7249;0;6;3;30%;278;68%;13;5;0;0;0
7251;1;8;1;51%;439;79%;26;3;0;3;3
7251;0;6;4;49%;439;80%;18;6;0;1;3
7258;1;16;6;57%;588;85%;10;0;0;0;4
7258;0;17;7;43%;440;86%;7;2;0;2;5
7257;1;12;3;60%;619;88%;14;2;0;2;1
7257;0;13;6;40%;409;79%;13;2;2;1;4
7256;1;17;9;42%;446;82%;14;1;0;2;4
7256;0;17;3;58%;610;89%;6;1;0;1;7
7260;1;18;3;56%;457;74%;14;3;0;2;14
7260;0;11;3;44%;396;73%;14;3;0;2;3
7259;1;22;5;72%;568;87%;15;2;0;0;6
7259;0;7;3;28%;225;72%;19;3;1;6;3
7261;1;14;4;73%;668;87%;12;2;0;0;4
7261;0;13;5;27%;238;65%;16;4;0;0;7
7262;1;8;3;48%;303;77%;22;4;0;2;5
7262;0;8;3;52%;326;77%;23;4;0;0;9
7265;1;19;4;53%;462;87%;14;3;0;1;8
7265;0;15;2;47%;417;85%;18;1;0;0;7
7266;1;15;2;57%;467;81%;18;2;0;0;5
7266;0;10;4;43%;372;80%;16;5;0;4;1
7263;1;21;7;42%;391;78%;9;1;0;1;9
7263;0;7;2;58%;548;83%;15;2;0;4;5
7267;1;21;10;57%;447;87%;12;0;0;5;8
7267;0;14;6;43%;329;81%;16;4;0;0;11
7264;1;9;4;42%;405;84%;13;2;0;1;1
7264;0;13;7;58%;563;88%;15;4;0;4;6
7268;1;12;5;39%;323;75%;14;6;0;2;4
7268;0;13;4;61%;487;83%;16;3;0;3;7
7269;1;9;3;48%;397;76%;30;4;0;0;6
7269;0;13;3;52%;449;77%;8;2;0;1;3
7275;1;14;6;47%;369;73%;20;3;0;2;3
7275;0;11;3;53%;403;77%;15;2;0;1;5
7270;1;18;4;57%;463;85%;17;0;0;2;4
7270;0;7;2;43%;365;80%;17;3;0;2;4
7271;1;14;4;51%;425;87%;12;3;0;2;8
7271;0;19;7;49%;421;84%;15;2;0;3;11
7274;1;10;3;33%;291;77%;13;2;0;0;1
7274;0;10;3;67%;573;87%;20;4;0;2;6
7273;1;14;5;53%;449;83%;13;2;0;0;5
7273;0;9;3;47%;414;81%;30;5;0;1;7
7272;1;18;3;66%;533;85%;8;1;0;1;12
7272;0;5;3;34%;297;66%;14;1;0;3;1
7278;1;12;2;46%;412;75%;17;4;0;1;3
7278;0;10;4;54%;457;81%;18;2;0;2;6
7277;1;11;3;53%;409;86%;16;5;0;0;10
7277;0;9;8;47%;383;82%;7;2;0;1;7
7276;1;17;3;47%;434;82%;13;2;0;3;11
7276;0;12;4;53%;504;83%;7;2;0;1;6
7281;1;14;5;62%;509;85%;15;3;0;1;5
7281;0;9;3;38%;318;78%;18;3;0;3;3
7280;1;10;3;44%;338;73%;22;2;0;3;3
7280;0;8;2;56%;432;81%;17;3;0;4;6
7282;1;13;7;40%;382;79%;27;4;0;1;1
7282;0;13;2;60%;546;84%;10;3;0;4;2
7279;1;18;2;64%;499;82%;14;2;0;4;10
7279;0;13;3;36%;287;75%;19;2;0;0;6
7285;1;16;9;51%;493;89%;15;2;0;3;4
7285;0;15;4;49%;479;87%;9;2;0;0;7
7283;1;21;9;60%;463;82%;24;4;0;3;13
7283;0;12;5;40%;340;72%;9;2;1;0;1
7287;1;12;4;63%;586;86%;14;2;0;0;7
7287;0;10;3;37%;357;78%;13;3;0;0;4
7284;1;17;6;42%;358;78%;15;3;0;1;4
7284;0;9;3;58%;505;82%;12;2;0;2;4
7286;1;11;5;63%;601;91%;11;2;0;1;9
7286;0;7;0;37%;357;85%;8;0;0;1;5
7288;1;15;4;61%;535;85%;10;3;1;1;7
7288;0;14;4;39%;348;80%;20;4;0;1;2
7289;1;14;5;57%;454;83%;24;3;1;5;6
7289;0;9;5;43%;362;81%;17;3;1;1;1
7290;1;12;3;49%;413;84%;13;5;0;2;3
7290;0;10;2;51%;417;82%;15;0;0;1;8
7298;1;13;1;48%;501;88%;16;2;0;1;2
7298;0;6;2;52%;528;88%;12;3;0;3;7
7293;1;10;1;52%;476;84%;14;3;0;0;4
7293;0;5;3;48%;455;80%;16;2;0;2;2
7291;1;7;1;43%;365;80%;23;8;0;1;3
7291;0;10;4;57%;471;82%;23;2;0;4;4
7292;1;15;5;45%;340;79%;21;4;3;0;4
7292;0;13;8;55%;408;84%;18;6;3;0;6
7296;1;21;7;37%;332;81%;11;0;0;0;8
7296;0;20;3;63%;554;89%;9;2;0;1;9
7295;1;22;10;40%;333;78%;19;2;0;1;7
7295;0;11;2;60%;510;84%;11;1;0;2;8
7297;1;14;6;54%;472;83%;13;2;0;3;4
7297;0;10;6;46%;402;76%;11;0;0;0;7
7294;1;22;6;68%;672;88%;10;1;0;2;8
7294;0;7;1;32%;314;82%;10;0;0;3;5
7299;1;17;3;33%;291;79%;15;0;0;0;6
7299;0;11;4;67%;575;87%;12;0;0;2;5
7303;1;13;4;52%;382;82%;24;2;0;1;5
7303;0;7;2;48%;368;76%;22;2;0;2;5
7300;1;8;3;49%;424;82%;19;2;0;0;3
7300;0;24;8;51%;421;80%;13;3;0;1;10
7301;1;23;5;61%;648;89%;10;1;0;1;5
7301;0;4;1;39%;424;83%;19;2;0;1;2
7302;1;26;7;71%;552;86%;11;3;0;0;9
7302;0;16;2;29%;228;70%;17;3;1;3;5
7304;1;5;3;49%;399;80%;12;1;0;1;5
7304;0;11;5;51%;420;85%;19;2;0;1;3
7308;1;15;6;54%;521;85%;11;3;0;3;3
7308;0;8;2;46%;453;83%;8;1;0;1;5
7305;1;16;4;54%;425;79%;21;4;0;1;2
7305;0;14;5;46%;362;79%;21;2;0;1;4
7307;1;17;4;49%;410;86%;15;4;0;1;8
7307;0;13;7;51%;429;82%;16;6;0;0;2
7306;1;20;6;53%;436;85%;11;3;1;2;4
7306;0;14;3;47%;388;82%;16;5;0;1;6
7309;1;9;4;57%;497;81%;17;0;0;0;1
7309;0;17;4;43%;357;77%;15;1;1;2;6
7310;1;18;8;46%;315;80%;9;2;0;2;10
7310;0;12;3;54%;377;84%;21;7;0;0;7
7317;1;9;4;33%;269;69%;12;4;1;0;8
7317;0;17;5;67%;521;85%;17;6;0;2;10
7315;1;10;4;44%;405;80%;20;2;0;4;2
7315;0;14;7;56%;506;82%;18;2;1;4;7
7316;1;13;6;38%;337;72%;23;3;0;4;3
7316;0;9;1;62%;543;77%;10;3;0;1;3
7312;1;14;7;55%;402;80%;18;3;0;1;5
7312;0;10;4;45%;330;74%;26;4;1;0;7
7314;1;17;5;57%;430;80%;14;1;0;0;11
7314;0;15;5;43%;353;75%;17;5;0;1;4
7313;1;18;8;60%;548;87%;7;1;0;1;9
7313;0;6;2;40%;377;79%;14;3;1;0;3
7311;1;11;2;52%;391;83%;10;1;0;1;15
7311;0;14;1;48%;400;83%;13;4;0;2;3
7318;1;10;5;60%;601;87%;12;2;0;1;4
7318;0;8;4;40%;418;77%;13;3;0;3;0
7322;1;10;3;38%;301;70%;18;2;0;1;2
7322;0;13;3;62%;491;82%;16;2;1;1;3
7320;1;6;4;58%;557;84%;16;1;1;1;5
7320;0;21;8;42%;392;82%;15;1;0;1;7
7321;1;12;4;46%;494;84%;9;0;0;1;3
7321;0;14;5;54%;570;85%;10;2;0;2;4
7319;1;13;2;44%;391;83%;17;1;0;2;10
7319;0;13;3;56%;503;86%;14;1;0;1;8
7324;1;11;6;43%;315;81%;20;2;0;1;6
7324;0;11;1;57%;420;81%;16;3;0;1;8
7326;1;15;4;49%;439;80%;17;2;0;1;5
7326;0;9;3;51%;436;76%;14;2;0;1;7
7325;1;12;3;65%;566;84%;23;4;0;2;9
7325;0;9;6;35%;302;74%;19;5;0;0;3
7323;1;6;4;43%;426;77%;12;2;1;0;3
7323;0;13;5;57%;525;85%;9;2;1;3;11
7327;1;15;2;36%;262;72%;22;5;0;3;9
7327;0;11;3;64%;472;82%;13;1;0;0;3
7334;1;24;12;53%;450;86%;20;2;0;2;8
7334;0;9;2;47%;419;79%;17;2;0;3;4
7331;1;12;4;52%;490;82%;17;4;0;0;4
7331;0;10;5;48%;472;83%;11;0;0;4;2
7332;1;22;9;58%;547;91%;12;1;0;1;8
7332;0;9;1;42%;420;84%;11;1;0;2;2
7330;1;12;6;48%;398;82%;20;3;0;1;6
7330;0;7;3;52%;421;85%;17;5;0;1;1
7333;1;15;9;54%;442;78%;13;1;0;0;5
7333;0;9;3;46%;388;79%;14;2;0;0;4
7335;1;14;3;58%;509;81%;11;2;0;3;4
7335;0;9;4;42%;387;75%;11;1;0;2;2
7329;1;29;4;74%;614;90%;8;2;0;2;14
7329;0;2;1;26%;234;61%;13;2;0;1;2
7328;1;16;2;58%;443;78%;12;1;0;1;10
7328;0;8;4;42%;340;71%;15;3;0;1;3
7336;1;21;6;58%;510;86%;15;4;0;1;6
7336;0;5;2;42%;405;80%;18;2;0;3;3
7338;1;16;2;46%;381;77%;12;1;0;2;5
7338;0;9;3;54%;460;79%;19;5;0;4;2
7339;1;10;4;34%;311;78%;21;3;0;1;3
7339;0;9;1;66%;607;86%;17;4;0;2;1
7337;1;10;4;57%;537;86%;8;2;0;1;2
7337;0;16;4;43%;387;80%;13;2;0;6;9
7342;1;16;5;49%;388;80%;19;3;0;0;8
7342;0;11;4;51%;407;75%;20;5;0;2;8
7344;1;22;7;67%;557;81%;15;4;0;0;13
7344;0;5;1;33%;284;66%;21;2;0;5;2
7343;1;8;4;51%;516;84%;16;1;0;0;2
7343;0;14;4;49%;489;86%;18;2;0;0;9
7345;1;11;4;41%;327;70%;27;2;0;1;5
7345;0;9;3;59%;493;81%;9;2;0;3;2
7340;1;10;2;47%;348;80%;12;4;0;1;6
7340;0;10;2;53%;392;78%;18;2;0;0;8
7341;1;20;4;63%;555;82%;14;1;0;1;8
7341;0;8;3;37%;341;69%;20;1;0;2;5
7346;1;12;3;64%;562;82%;13;1;0;1;6
7346;0;8;4;36%;329;75%;13;1;0;1;2
7347;1;23;9;51%;373;77%;11;3;0;1;8
7347;0;8;3;49%;385;76%;13;2;0;3;3
7348;1;14;4;46%;377;80%;15;3;0;0;3
7348;0;14;2;54%;443;82%;14;3;0;0;9
7349;1;21;6;48%;438;81%;11;1;0;2;9
7349;0;6;2;52%;482;82%;13;4;0;1;2
7350;1;14;2;53%;423;83%;11;3;1;2;4
7350;0;15;4;47%;393;82%;9;4;1;2;4
7351;1;14;6;47%;375;80%;17;2;0;1;3
7351;0;9;3;53%;407;84%;8;0;0;1;4
7356;1;15;7;45%;398;87%;7;1;0;0;2
7356;0;17;5;55%;491;87%;15;3;0;1;3
7353;1;9;4;52%;420;83%;28;3;0;3;5
7353;0;9;3;48%;402;82%;17;3;0;2;2
7352;1;13;4;41%;310;75%;18;1;1;1;7
7352;0;13;5;59%;460;82%;20;2;0;1;5
7354;1;14;8;54%;559;85%;20;1;0;1;1
7354;0;13;3;46%;481;85%;17;3;0;1;1
7355;1;10;4;56%;453;81%;17;1;0;3;5
7355;0;7;1;44%;357;74%;16;2;0;2;3
7357;1;19;6;60%;545;85%;8;3;0;0;7
7357;0;13;7;40%;376;76%;17;3;0;0;7
7359;1;11;6;53%;463;82%;20;3;0;5;4
7359;0;12;4;47%;409;84%;21;2;1;1;4
7358;1;9;3;59%;649;85%;8;1;0;0;5
7358;0;12;9;41%;466;80%;8;1;0;3;7
7362;1;14;8;32%;263;80%;15;3;0;3;5
7362;0;15;6;68%;553;89%;10;1;0;1;5
7364;1;17;6;75%;547;86%;16;3;0;1;15
7364;0;9;2;25%;190;59%;16;5;0;0;3
7365;1;9;2;54%;471;81%;25;2;0;0;3
7365;0;26;12;46%;416;77%;18;1;0;0;3
7363;1;13;4;46%;411;80%;13;2;0;2;4
7363;0;20;8;54%;494;80%;12;4;0;1;3
7360;1;12;2;54%;535;83%;14;2;0;3;3
7360;0;9;1;46%;457;82%;13;2;0;2;5
7361;1;10;1;53%;517;84%;13;2;1;1;4
7361;0;11;4;47%;459;84%;8;0;0;0;4
7366;1;6;3;39%;358;75%;17;2;0;1;2
7366;0;7;2;61%;561;84%;20;1;0;1;6
7367;1;16;6;58%;464;82%;16;1;0;0;4
7367;0;12;2;42%;335;80%;21;0;1;1;6
7372;1;20;2;62%;517;85%;15;1;0;0;3
7372;0;14;5;38%;343;74%;18;2;0;1;5
7369;1;16;2;45%;349;73%;14;3;0;2;4
7369;0;14;4;55%;413;76%;12;1;0;3;9
7373;1;22;6;69%;506;83%;14;2;0;3;11
7373;0;10;4;31%;230;64%;17;4;1;0;3
7370;1;15;6;54%;459;79%;9;2;0;3;4
7370;0;6;3;46%;422;74%;21;2;0;2;4
7371;1;15;4;45%;452;84%;12;1;0;5;8
7371;0;4;1;55%;550;82%;8;2;1;0;3
7368;1;10;6;67%;752;90%;13;2;0;0;6
7368;0;7;5;33%;378;81%;16;4;0;0;2
7375;1;15;5;65%;555;88%;18;2;0;1;7
7375;0;4;1;35%;313;77%;19;2;0;1;4
7374;1;20;4;74%;718;85%;16;2;0;0;12
7374;0;11;4;26%;256;67%;15;4;0;0;1
7380;1;5;3;48%;357;78%;25;1;0;3;6
7380;0;7;0;52%;385;78%;17;2;0;2;4
7378;1;17;7;62%;458;80%;18;3;0;2;8
7378;0;13;3;38%;281;70%;20;3;1;0;7
7376;1;16;6;56%;493;82%;18;2;0;1;8
7376;0;7;2;44%;398;82%;17;2;0;2;1
7379;1;12;3;46%;422;83%;17;4;0;1;6
7379;0;7;3;54%;488;85%;14;3;0;0;5
7377;1;17;7;43%;314;75%;21;2;0;4;9
7377;0;8;1;57%;420;75%;13;2;0;0;2
7383;1;19;4;59%;448;83%;13;3;0;0;8
7383;0;8;3;41%;325;76%;21;6;1;2;5
7381;1;12;2;51%;469;82%;12;3;0;0;3
7381;0;11;6;49%;443;82%;9;2;1;0;6
7382;1;14;4;57%;495;81%;14;2;0;1;5
7382;0;20;3;43%;387;72%;24;3;0;0;4
7385;1;19;4;36%;329;78%;17;2;0;4;6
7385;0;17;4;64%;582;87%;12;3;0;4;4
7384;1;15;6;49%;428;78%;18;3;0;0;6
7384;0;8;4;51%;445;83%;20;2;0;1;4
7387;1;22;6;68%;484;82%;16;3;0;0;11
7387;0;6;3;32%;236;67%;25;4;0;1;2
7386;1;11;3;55%;475;80%;15;1;0;1;8
7386;0;16;3;45%;399;81%;14;2;0;1;5
7391;1;21;9;58%;533;88%;21;5;0;1;5
7391;0;5;3;42%;394;78%;10;1;1;3;3
7389;1;18;8;57%;476;83%;12;2;0;1;5
7389;0;12;0;43%;352;78%;19;3;0;0;6
7390;1;17;1;59%;571;85%;12;1;0;1;8
7390;0;9;4;41%;412;77%;11;1;0;0;3
7388;1;7;1;56%;522;80%;16;1;0;0;6
7388;0;10;2;44%;416;73%;21;3;0;2;3
7395;1;26;9;65%;515;89%;16;2;0;2;12
7395;0;9;4;35%;285;77%;14;2;0;0;1
7394;1;24;11;60%;534;89%;14;2;0;3;4
7394;0;9;3;40%;357;77%;9;2;0;1;2
7397;1;16;5;51%;369;74%;19;3;0;1;11
7397;0;15;3;49%;371;73%;12;2;0;3;3
7392;1;7;4;36%;297;74%;14;2;1;0;5
7392;0;11;0;64%;540;86%;16;2;0;0;5
7393;1;19;4;51%;457;84%;16;3;0;3;8
7393;0;14;4;49%;445;83%;14;2;0;0;5
7396;1;11;2;57%;360;70%;14;4;0;1;3
7396;0;12;5;43%;297;62%;23;4;0;2;5
7401;1;13;8;48%;409;74%;19;1;0;1;8
7401;0;10;2;52%;436;75%;19;1;0;2;4
7399;1;15;6;42%;352;72%;13;3;0;0;5
7399;0;8;2;58%;509;79%;17;3;0;0;2
7402;1;17;7;31%;263;75%;19;6;0;0;7
7402;0;11;3;69%;611;90%;19;2;0;1;4
7404;1;10;4;47%;371;77%;16;2;0;1;6
7404;0;7;1;53%;424;79%;18;3;0;1;6
7398;1;16;3;37%;277;66%;24;2;0;2;11
7398;0;12;6;63%;498;83%;19;2;0;1;3
7400;1;10;3;46%;346;75%;17;3;0;0;2
7400;0;16;5;54%;394;77%;18;1;0;2;9
7403;1;7;5;38%;371;77%;13;4;0;1;4
7403;0;11;4;62%;602;84%;13;1;0;2;3
7405;1;7;2;51%;578;84%;14;2;0;0;5
7405;0;8;3;49%;568;85%;8;1;0;0;1
7406;1;17;5;63%;527;84%;11;1;0;1;9
7406;0;4;1;37%;312;67%;8;1;0;0;5
7407;1;10;5;44%;450;81%;19;1;0;2;4
