Rodada,Data,Horário,Dia,Mandante,Visitante,Vencedor,Arena,Mandante Placar,Visitante Placar,Estado Mandante,Estado Visitante,Estado Vencedor
36,2015-11-22,17h00,Domingo,Internacional,Grêmio,Internacional,Beira Rio,1,0,RS,RS,RS
36,2015-11-22,17h00,Domingo,Joinville,Vasco,Vasco,Arena Joinville,1,2,SC,RJ,RJ
37,2015-11-28,19h30,Sábado,Fluminense,Internacional,-,Maracanã,1,1,RJ,RS,-
37,2015-11-28,21h00,Sábado,Avaí,Ponte Preta,Avaí,Ressacada,1,0,SC,SP,SC
37,2015-11-28,17h00,Sábado,São Paulo,Figueirense,São Paulo,Morumbi,3,2,SP,SC,SP
37,2015-11-29,19h30,Domingo,Athlético-PR,Flamengo,Athlético-PR,Arena da Baixada,3,0,PR,RJ,PR
37,2015-11-29,18h00,Domingo,Palmeiras,Coritiba,Coritiba,Allianz Parque,0,2,SP,PR,PR
37,2015-11-29,17h00,Domingo,Cruzeiro,Joinville,Cruzeiro,Mineirão,3,0,MG,SC,MG
37,2015-11-29,18h00,Domingo,Chapecoense,Goiás,Goiás,Arena Condá,1,3,SC,GO,GO
37,2015-11-29,17h00,Domingo,Grêmio,Atlético-MG,Grêmio,Arena do Grêmio,2,1,RS,MG,RS
37,2015-11-29,17h00,Domingo,Sport,Corinthians,Sport,Arena Pernambuco,2,0,PE,SP,PE
37,2015-11-29,17h00,Domingo,Vasco,Santos,Vasco,Maracanã,1,0,RJ,SP,RJ
38,2015-12-06,,Domingo,Corinthians,Avaí,-,Arena Corinthians,1,1,SP,SC,-
38,2015-12-06,,Domingo,Coritiba,Vasco,-,Couto Pereira,0,0,PR,RJ,-
38,2015-12-06,,Domingo,Atlético-MG,Chapecoense,Atlético-MG,Independência,3,0,MG,SC,MG
38,2015-12-06,,Domingo,Figueirense,Fluminense,Figueirense,Orlando Scarpelli,1,0,SC,RJ,SC
38,2015-12-06,,Domingo,Joinville,Grêmio,Grêmio,Arena Joinville,0,2,SC,RS,RS
38,2015-12-06,,Domingo,Internacional,Cruzeiro,Internacional,Beira Rio,2,0,RS,MG,RS
38,2015-12-06,,Domingo,Flamengo,Palmeiras,Palmeiras,Maracanã,1,2,RJ,SP,SP
38,2015-12-06,,Domingo,Santos,Athlético-PR,Santos,Vila Belmiro,5,1,SP,PR,SP
38,2015-12-06,,Domingo,Goiás,São Paulo,São Paulo,Serra Dourada,0,1,GO,SP,SP
38,2015-12-06,,Domingo,Ponte Preta,Sport,Sport,Moisés Lucarelli,0,1,SP,PE,PE
1,2016-05-14,18:30,Sábado,Atlético-MG,Santos,Atlético-MG,Independência,1,0,MG,SP,MG
1,2016-05-14,21:00,Sábado,Coritiba,Cruzeiro,Coritiba,Couto Pereira,1,0,PR,MG,PR
1,2016-05-14,16:00,Sábado,Flamengo,Sport,Flamengo,Raulino de Oliveira,1,0,RJ,PE,RJ
1,2016-05-14,16:00,Sábado,Palmeiras,Athlético-PR,Palmeiras,Palestra Itália,4,0,SP,PR,SP
1,2016-05-15,18:30,Domingo,Internacional,Chapecoense,-,Beira Rio,0,0,RS,SC,-
1,2016-05-15,16:00,Domingo,Corinthians,Grêmio,-,Arena Corinthians,0,0,SP,RS,-
1,2016-05-15,16:00,Domingo,Figueirense,Ponte Preta,-,Orlando Scarpelli,0,0,SC,SP,-
1,2016-05-15,16:00,Domingo,América-MG,Fluminense,Fluminense,Independência,0,1,MG,RJ,RJ
1,2016-05-15,11:00,Domingo,Santa Cruz,Vitória,Santa Cruz,Arruda,4,1,PE,ES,PE
1,2016-05-15,11:00,Domingo,Botafogo-RJ,São Paulo,São Paulo,Raulino de Oliveira,0,1,RJ,SP,SP
2,2016-05-21,21:00,Sábado,Cruzeiro,Figueirense,-,Mineirão,2,2,MG,SC,-
2,2016-05-21,18:30,Sábado,Fluminense,Santa Cruz,-,Raulino de Oliveira,2,2,RJ,PE,-
2,2016-05-21,16:00,Sábado,Ponte Preta,Palmeiras,Ponte Preta,Moisés Lucarelli,2,1,SP,SP,SP
2,2016-05-22,11:00,Domingo,Athlético-PR,Atlético-MG,-,Arena da Baixada,1,1,PR,MG,-
2,2016-05-22,18:30,Domingo,Sport,Botafogo-RJ,-,Ilha do Retiro,1,1,PE,RJ,-
2,2016-05-22,16:00,Domingo,Chapecoense,América-MG,Chapecoense,Arena Condá,3,1,SC,MG,SC
2,2016-05-22,16:00,Domingo,Grêmio,Flamengo,Grêmio,Arena do Grêmio,1,0,RS,RJ,RS
2,2016-05-22,16:00,Domingo,São Paulo,Internacional,Internacional,Morumbi,1,2,SP,RS,RS
2,2016-05-22,11:00,Domingo,Santos,Coritiba,Santos,Vila Belmiro,2,1,SP,PR,SP
2,2016-05-22,16:00,Domingo,Vitória,Corinthians,Vitória,Barradão,3,2,ES,SP,ES
3,2016-05-25,21:00,Quarta-feira,Flamengo,Chapecoense,-,Raulino de Oliveira,2,2,RJ,SC,-
3,2016-05-25,19:30,Quarta-feira,Figueirense,Santos,-,Orlando Scarpelli,2,2,SC,SP,-
3,2016-05-25,21:45,Quarta-feira,Coritiba,São Paulo,-,Couto Pereira,1,1,PR,SP,-
3,2016-05-25,21:00,Quarta-feira,América-MG,Vitória,-,Independência,1,1,MG,ES,-
3,2016-05-25,19:30,Quarta-feira,Botafogo-RJ,Athlético-PR,Botafogo-RJ,Juiz de Fora,2,1,RJ,PR,RJ
3,2016-05-25,21:45,Quarta-feira,Palmeiras,Fluminense,Palmeiras,Palestra Itália,2,0,SP,RJ,SP
3,2016-05-25,21:45,Quarta-feira,Santa Cruz,Cruzeiro,Santa Cruz,Arruda,4,1,PE,MG,PE
3,2016-05-26,11:00,Quinta-feira,Corinthians,Ponte Preta,Corinthians,Arena Corinthians,3,0,SP,SP,SP
3,2016-05-26,21:00,Quinta-feira,Atlético-MG,Grêmio,Grêmio,Independência,0,3,MG,RS,RS
3,2016-05-26,16:00,Quinta-feira,Internacional,Sport,Internacional,Beira Rio,1,0,RS,PE,RS
4,2016-05-28,16:00,Sábado,Cruzeiro,América-MG,-,Mineirão,1,1,MG,MG,-
4,2016-05-28,21:00,Sábado,Chapecoense,Santa Cruz,-,Arena Condá,1,1,SC,PE,-
4,2016-05-28,18:30,Sábado,Athlético-PR,Figueirense,Athlético-PR,Arena da Baixada,2,1,PR,SC,PR
4,2016-05-29,16:00,Domingo,Vitória,Atlético-MG,-,Fonte Nova,1,1,ES,MG,-
4,2016-05-29,11:00,Domingo,Sport,Corinthians,Corinthians,Ilha do Retiro,0,2,PE,SP,SP
4,2016-05-29,11:00,Domingo,Ponte Preta,Flamengo,Flamengo,Moisés Lucarelli,1,2,SP,RJ,RJ
4,2016-05-29,16:00,Domingo,Fluminense,Botafogo-RJ,Fluminense,Raulino de Oliveira,1,0,RJ,RJ,RJ
4,2016-05-29,18:30,Domingo,Grêmio,Coritiba,Grêmio,Arena do Grêmio,2,0,RS,PR,RS
4,2016-05-29,18:30,Domingo,Santos,Internacional,Internacional,Vila Belmiro,0,1,SP,RS,RS
4,2016-05-29,16:00,Domingo,São Paulo,Palmeiras,São Paulo,Morumbi,1,0,SP,SP,SP
5,2016-06-01,21:45,Quarta-feira,Atlético-MG,Fluminense,-,Independência,1,1,MG,RJ,-
5,2016-06-01,21:00,Quarta-feira,Coritiba,Chapecoense,Chapecoense,Vila Capanema,3,4,PR,SC,SC
5,2016-06-01,21:00,Quarta-feira,Corinthians,Santos,Corinthians,Arena Corinthians,1,0,SP,SP,SP
5,2016-06-01,21:45,Quarta-feira,Botafogo-RJ,Cruzeiro,Cruzeiro,Mané Garrincha,0,1,RJ,MG,MG
5,2016-06-01,21:45,Quarta-feira,Figueirense,São Paulo,Figueirense,Orlando Scarpelli,1,0,SC,SP,SC
5,2016-06-01,19:30,Quarta-feira,Internacional,Athlético-PR,Internacional,Beira Rio,1,0,RS,PR,RS
5,2016-06-01,21:00,Quarta-feira,Santa Cruz,Sport,Sport,Arruda,0,1,PE,PE,PE
5,2016-06-02,21:00,Quinta-feira,Flamengo,Vitória,Flamengo,Raulino de Oliveira,1,0,RJ,ES,RJ
5,2016-06-02,21:00,Quinta-feira,Palmeiras,Grêmio,Palmeiras,Pacaembu,4,3,SP,RS,SP
5,2016-06-02,19:30,Quinta-feira,América-MG,Ponte Preta,Ponte Preta,Independência,1,2,MG,SP,SP
6,2016-06-04,20:30,Sábado,Chapecoense,Fluminense,-,Arena Condá,0,0,SC,RJ,-
6,2016-06-04,16:00,Sábado,Athlético-PR,Santa Cruz,Athlético-PR,Arena da Baixada,1,0,PR,PE,PR
6,2016-06-04,20:30,Sábado,Corinthians,Coritiba,Corinthians,Arena Corinthians,2,1,SP,PR,SP
6,2016-06-05,16:00,Domingo,Sport,Atlético-MG,-,Ilha do Retiro,4,4,PE,MG,-
6,2016-06-05,11:00,Domingo,América-MG,Figueirense,América-MG,Independência,1,0,MG,SC,MG
6,2016-06-05,16:00,Domingo,Grêmio,Ponte Preta,Grêmio,Arena do Grêmio,1,0,RS,SP,RS
6,2016-06-05,16:00,Domingo,Flamengo,Palmeiras,Palmeiras,Mané Garrincha,1,2,RJ,SP,SP
6,2016-06-05,11:00,Domingo,Santos,Botafogo-RJ,Santos,Pacaembu,3,0,SP,RJ,SP
6,2016-06-05,18:30,Domingo,Cruzeiro,São Paulo,São Paulo,Mineirão,0,1,MG,SP,SP
6,2016-06-05,16:00,Domingo,Vitória,Internacional,Vitória,Barradão,1,0,ES,RS,ES
7,2016-06-11,18:30,Sábado,Fluminense,Grêmio,-,Raulino de Oliveira,1,1,RJ,RS,-
7,2016-06-11,21:00,Sábado,São Paulo,Athlético-PR,Athlético-PR,Morumbi,1,2,SP,PR,PR
7,2016-06-11,16:00,Sábado,Internacional,América-MG,Internacional,Beira Rio,3,1,RS,MG,RS
7,2016-06-11,16:00,Sábado,Ponte Preta,Chapecoense,Ponte Preta,Moisés Lucarelli,2,1,SP,SC,SP
7,2016-06-12,11:00,Domingo,Botafogo-RJ,Vitória,-,Raulino de Oliveira,1,1,RJ,ES,-
7,2016-06-12,11:00,Domingo,Coritiba,Sport,Coritiba,Couto Pereira,3,2,PR,PE,PR
7,2016-06-12,16:00,Domingo,Atlético-MG,Cruzeiro,Cruzeiro,Independência,2,3,MG,MG,MG
7,2016-06-12,16:00,Domingo,Figueirense,Flamengo,Figueirense,Orlando Scarpelli,1,0,SC,RJ,SC
7,2016-06-12,16:00,Domingo,Palmeiras,Corinthians,Palmeiras,Palestra Itália,1,0,SP,SP,SP
7,2016-06-12,19:00,Domingo,Santa Cruz,Santos,Santos,Arruda,0,2,PE,SP,SP
8,2016-06-15,19:30,Quarta-feira,Chapecoense,Grêmio,-,Arena Condá,3,3,SC,RS,-
8,2016-06-15,21:45,Quarta-feira,Coritiba,Palmeiras,-,Couto Pereira,2,2,PR,SP,-
8,2016-06-15,21:00,Quarta-feira,Botafogo-RJ,América-MG,Botafogo-RJ,Raulino de Oliveira,3,1,RJ,MG,RJ
8,2016-06-15,21:45,Quarta-feira,Cruzeiro,Flamengo,Flamengo,Mineirão,0,1,MG,RJ,RJ
8,2016-06-15,19:30,Quarta-feira,Ponte Preta,Athlético-PR,Ponte Preta,Moisés Lucarelli,3,2,SP,PR,SP
8,2016-06-15,21:00,Quarta-feira,Santa Cruz,Figueirense,Santa Cruz,Arruda,1,0,PE,SC,PE
8,2016-06-15,21:00,Quarta-feira,Santos,Sport,Santos,Vila Belmiro,2,0,SP,PE,SP
8,2016-06-15,19:30,Quarta-feira,São Paulo,Vitória,São Paulo,Morumbi,2,0,SP,ES,SP
8,2016-06-16,20:00,Quinta-feira,Fluminense,Corinthians,Fluminense,Mané Garrincha,1,0,RJ,SP,RJ
8,2016-06-16,19:30,Quinta-feira,Internacional,Atlético-MG,Internacional,Beira Rio,2,0,RS,MG,RS
9,2016-06-18,21:00,Sábado,América-MG,Coritiba,América-MG,Independência,2,1,MG,PR,MG
9,2016-06-18,18:00,Sábado,Athlético-PR,Santos,Athlético-PR,Arena da Baixada,1,0,PR,SP,PR
9,2016-06-18,16:00,Sábado,Palmeiras,Santa Cruz,Palmeiras,Palestra Itália,3,1,SP,PE,SP
9,2016-06-19,16:00,Domingo,Flamengo,São Paulo,-,Mané Garrincha,2,2,RJ,SP,-
9,2016-06-19,11:00,Domingo,Atlético-MG,Ponte Preta,Atlético-MG,Independência,3,0,MG,SP,MG
9,2016-06-19,11:00,Domingo,Vitória,Chapecoense,Chapecoense,Barradão,1,2,ES,SC,SC
9,2016-06-19,16:00,Domingo,Corinthians,Botafogo-RJ,Corinthians,Arena Corinthians,3,1,SP,RJ,SP
9,2016-06-19,16:00,Domingo,Figueirense,Internacional,Figueirense,Orlando Scarpelli,3,2,SC,RS,SC
9,2016-06-19,19:00,Domingo,Grêmio,Cruzeiro,Grêmio,Arena do Grêmio,2,0,RS,MG,RS
9,2016-06-19,16:00,Domingo,Sport,Fluminense,Sport,Ilha do Retiro,2,1,PE,RJ,PE
10,2016-06-21,21:30,Terça-feira,Palmeiras,América-MG,Palmeiras,Palestra Itália,2,0,SP,MG,SP
10,2016-06-22,19:30,Quarta-feira,Chapecoense,Athlético-PR,-,Arena Condá,0,0,SC,PR,-
10,2016-06-22,21:00,Quarta-feira,Botafogo-RJ,Figueirense,-,Juiz de Fora,0,0,RJ,SC,-
10,2016-06-22,21:45,Quarta-feira,Atlético-MG,Corinthians,Atlético-MG,Mineirão,2,1,MG,SP,MG
10,2016-06-22,19:30,Quarta-feira,Ponte Preta,Cruzeiro,Cruzeiro,Moisés Lucarelli,0,4,SP,MG,MG
10,2016-06-22,21:00,Quarta-feira,Santa Cruz,Flamengo,Flamengo,Arruda,0,1,PE,RJ,RJ
10,2016-06-22,21:45,Quarta-feira,Fluminense,Santos,Santos,Kléber Andrade,2,4,RJ,SP,SP
10,2016-06-23,21:30,Quinta-feira,Coritiba,Internacional,-,Couto Pereira,1,1,PR,RS,-
10,2016-06-23,21:00,Quinta-feira,São Paulo,Sport,-,Morumbi,0,0,SP,PE,-
10,2016-06-23,19:15,Quinta-feira,Grêmio,Vitória,Vitória,Arena do Grêmio,1,2,RS,ES,ES
11,2016-06-25,21:00,Sábado,Corinthians,Santa Cruz,Corinthians,Arena Corinthians,2,1,SP,PE,SP
11,2016-06-25,19:00,Sábado,Cruzeiro,Palmeiras,Cruzeiro,Mineirão,2,1,MG,SP,MG
11,2016-06-26,18:30,Domingo,Figueirense,Coritiba,-,Orlando Scarpelli,0,0,SC,PR,-
11,2016-06-26,16:00,Domingo,Vitória,Ponte Preta,-,Barradão,1,1,ES,SP,-
11,2016-06-26,11:00,Domingo,América-MG,Atlético-MG,Atlético-MG,Independência,0,1,MG,MG,MG
11,2016-06-26,16:00,Domingo,Athlético-PR,Grêmio,Athlético-PR,Arena da Baixada,2,0,PR,RS,PR
11,2016-06-26,16:00,Domingo,Internacional,Botafogo-RJ,Botafogo-RJ,Beira Rio,2,3,RS,RJ,RJ
11,2016-06-26,16:00,Domingo,Flamengo,Fluminense,Fluminense,Arena das Dunas,1,2,RJ,RJ,RJ
11,2016-06-26,16:00,Domingo,Santos,São Paulo,Santos,Pacaembu,3,0,SP,SP,SP
11,2016-06-26,18:30,Domingo,Sport,Chapecoense,Sport,Ilha do Retiro,5,1,PE,SC,PE
12,2016-06-29,21:00,Quarta-feira,Chapecoense,Cruzeiro,Chapecoense,Arena Condá,3,2,SC,MG,SC
12,2016-06-29,21:45,Quarta-feira,América-MG,Corinthians,Corinthians,Independência,0,2,MG,SP,SP
12,2016-06-29,21:00,Quarta-feira,Coritiba,Athlético-PR,Coritiba,Couto Pereira,1,0,PR,PR,PR
12,2016-06-29,19:30,Quarta-feira,Flamengo,Internacional,Flamengo,Kléber Andrade,1,0,RJ,RS,RJ
12,2016-06-29,19:30,Quarta-feira,Grêmio,Santos,Grêmio,Arena do Grêmio,3,2,RS,SP,RS
12,2016-06-29,21:45,Quarta-feira,São Paulo,Fluminense,São Paulo,Morumbi,2,1,SP,RJ,SP
12,2016-06-29,19:30,Quarta-feira,Vitória,Sport,Vitória,Barradão,3,2,ES,PE,ES
12,2016-06-30,21:00,Quinta-feira,Atlético-MG,Botafogo-RJ,Atlético-MG,Mineirão,5,3,MG,RJ,MG
12,2016-06-30,19:30,Quinta-feira,Palmeiras,Figueirense,Palmeiras,Palestra Itália,4,0,SP,SC,SP
12,2016-06-30,19:30,Quinta-feira,Santa Cruz,Ponte Preta,Ponte Preta,Arruda,0,3,PE,SP,SP
13,2016-07-02,16:00,Sábado,Fluminense,Coritiba,-,Raulino de Oliveira,0,0,RJ,PR,-
13,2016-07-02,18:30,Sábado,Athlético-PR,América-MG,Athlético-PR,Arena da Baixada,1,0,PR,MG,PR
13,2016-07-03,19:00,Domingo,Figueirense,Atlético-MG,-,Orlando Scarpelli,1,1,SC,MG,-
13,2016-07-03,11:00,Domingo,Cruzeiro,Vitória,-,Mineirão,2,2,MG,ES,-
13,2016-07-03,16:00,Domingo,Botafogo-RJ,Santa Cruz,Botafogo-RJ,Juiz de Fora,2,1,RJ,PE,RJ
13,2016-07-03,16:00,Domingo,Corinthians,Flamengo,Corinthians,Arena Corinthians,4,0,SP,RJ,SP
13,2016-07-03,11:00,Domingo,Internacional,Grêmio,Grêmio,Beira Rio,0,1,RS,RS,RS
13,2016-07-03,16:00,Domingo,Ponte Preta,São Paulo,Ponte Preta,Moisés Lucarelli,1,0,SP,SP,SP
13,2016-07-03,16:00,Domingo,Santos,Chapecoense,Santos,Vila Belmiro,3,0,SP,SC,SP
13,2016-07-04,20:00,Segunda-feira,Sport,Palmeiras,Palmeiras,Ilha do Retiro,1,3,PE,SP,SP
14,2016-07-09,16:30,Sábado,Coritiba,Botafogo-RJ,-,Couto Pereira,0,0,PR,RJ,-
14,2016-07-09,16:30,Sábado,Chapecoense,Corinthians,Corinthians,Arena Condá,0,2,SC,SP,SP
14,2016-07-09,21:00,Sábado,Ponte Preta,Sport,Ponte Preta,Moisés Lucarelli,2,1,SP,PE,SP
14,2016-07-10,19:30,Domingo,Vitória,Fluminense,-,Barradão,0,0,ES,RJ,-
14,2016-07-10,11:00,Domingo,Flamengo,Atlético-MG,Flamengo,Mané Garrincha,2,0,RJ,MG,RJ
14,2016-07-10,11:00,Domingo,Grêmio,Figueirense,Grêmio,Arena do Grêmio,2,1,RS,SC,RS
14,2016-07-10,16:00,Domingo,Santa Cruz,Internacional,Santa Cruz,Arruda,1,0,PE,RS,PE
14,2016-07-10,16:00,Domingo,São Paulo,América-MG,São Paulo,Morumbi,3,0,SP,MG,SP
14,2016-07-11,20:00,Segunda-feira,Cruzeiro,Athlético-PR,Athlético-PR,Mineirão,0,3,MG,PR,PR
14,2016-07-12,20:30,Terça-feira,Palmeiras,Santos,-,Palestra Itália,1,1,SP,SP,-
15,2016-07-16,16:00,Sábado,Botafogo-RJ,Flamengo,-,Luso Brasileiro,3,3,RJ,RJ,-
15,2016-07-16,18:30,Sábado,Santos,Ponte Preta,Santos,Vila Belmiro,3,1,SP,SP,SP
15,2016-07-17,16:00,Domingo,Figueirense,Chapecoense,-,Orlando Scarpelli,1,1,SC,SC,-
15,2016-07-17,16:00,Domingo,Corinthians,São Paulo,-,Arena Corinthians,1,1,SP,SP,-
15,2016-07-17,16:00,Domingo,Athlético-PR,Vitória,-,Arena da Baixada,1,1,PR,ES,-
15,2016-07-17,16:00,Domingo,Fluminense,Cruzeiro,Fluminense,Edson Passos,2,0,RJ,MG,RJ
15,2016-07-17,16:00,Domingo,Internacional,Palmeiras,Palmeiras,Beira Rio,0,1,RS,SP,SP
15,2016-07-17,11:00,Domingo,América-MG,Santa Cruz,Santa Cruz,Independência,0,3,MG,PE,PE
15,2016-07-17,18:30,Domingo,Sport,Grêmio,Sport,Ilha do Retiro,4,2,PE,RS,PE
15,2016-07-18,20:00,Segunda-feira,Atlético-MG,Coritiba,Atlético-MG,Independência,2,1,MG,PR,MG
16,2016-07-23,16:00,Sábado,Corinthians,Figueirense,-,Arena Corinthians,1,1,SP,SC,-
16,2016-07-23,18:30,Sábado,Santa Cruz,Coritiba,Coritiba,Arruda,0,1,PE,PR,PR
16,2016-07-24,11:00,Domingo,Ponte Preta,Internacional,-,Moisés Lucarelli,2,2,SP,RS,-
16,2016-07-24,11:00,Domingo,Palmeiras,Atlético-MG,Atlético-MG,Palestra Itália,0,1,SP,MG,MG
16,2016-07-24,16:00,Domingo,Athlético-PR,Fluminense,Athlético-PR,Arena da Baixada,1,0,PR,RJ,PR
16,2016-07-24,16:00,Domingo,Chapecoense,Botafogo-RJ,Chapecoense,Arena Condá,2,1,SC,RJ,SC
16,2016-07-24,16:00,Domingo,Grêmio,São Paulo,Grêmio,Arena do Grêmio,1,0,RS,SP,RS
16,2016-07-24,18:30,Domingo,Vitória,Santos,Santos,Barradão,2,3,ES,SP,SP
16,2016-07-24,16:00,Domingo,Cruzeiro,Sport,Sport,Mineirão,1,2,MG,PE,PE
16,2016-07-25,20:00,Segunda-feira,Flamengo,América-MG,Flamengo,Kléber Andrade,2,1,RJ,MG,RJ
17,2016-07-30,21:00,Sábado,Atlético-MG,Santa Cruz,Atlético-MG,Independência,3,0,MG,PE,MG
17,2016-07-30,18:30,Sábado,Figueirense,Vitória,Figueirense,Orlando Scarpelli,1,0,SC,ES,SC
17,2016-07-30,18:30,Sábado,Sport,Athlético-PR,Sport,Ilha do Retiro,2,0,PE,PR,PE
17,2016-07-31,11:00,Domingo,São Paulo,Chapecoense,-,Morumbi,2,2,SP,SC,-
17,2016-07-31,18:30,Domingo,América-MG,Grêmio,-,Independência,0,0,MG,RS,-
17,2016-07-31,18:30,Domingo,Botafogo-RJ,Palmeiras,Botafogo-RJ,Luso Brasileiro,3,1,RJ,SP,RJ
17,2016-07-31,16:00,Domingo,Internacional,Corinthians,Corinthians,Beira Rio,0,1,RS,SP,SP
17,2016-07-31,16:00,Domingo,Coritiba,Flamengo,Flamengo,Couto Pereira,0,2,PR,RJ,RJ
17,2016-07-31,11:00,Domingo,Fluminense,Ponte Preta,Fluminense,Edson Passos,3,0,RJ,SP,RJ
17,2016-07-31,16:00,Domingo,Santos,Cruzeiro,Santos,Vila Belmiro,2,0,SP,MG,SP
18,2016-08-03,19:30,Quarta-feira,Sport,América-MG,-,Ilha do Retiro,1,1,PE,MG,-
18,2016-08-03,21:45,Quarta-feira,Santos,Flamengo,-,Arena Pantanal,0,0,SP,RJ,-
18,2016-08-03,21:45,Quarta-feira,Athlético-PR,Corinthians,Athlético-PR,Arena da Baixada,2,0,PR,SP,PR
18,2016-08-03,19:30,Quarta-feira,Vitória,Coritiba,Vitória,Jóia da Princesa,3,1,ES,PR,ES
18,2016-08-04,21:30,Quinta-feira,Chapecoense,Palmeiras,-,Arena Condá,1,1,SC,SP,-
18,2016-08-04,19:30,Quinta-feira,Grêmio,Santa Cruz,-,Arena do Grêmio,0,0,RS,PE,-
18,2016-08-04,19:30,Quinta-feira,São Paulo,Atlético-MG,Atlético-MG,Morumbi,1,2,SP,MG,MG
18,2016-08-04,21:00,Quinta-feira,Cruzeiro,Internacional,Cruzeiro,Independência,4,2,MG,RS,MG
18,2016-08-04,19:15,Quinta-feira,Ponte Preta,Botafogo-RJ,Ponte Preta,Moisés Lucarelli,2,0,SP,RJ,SP
19,2016-08-06,18:30,Sábado,Flamengo,Athlético-PR,Flamengo,Kléber Andrade,1,0,RJ,PR,RJ
19,2016-08-07,16:15,Domingo,Internacional,Fluminense,-,Beira Rio,2,2,RS,RJ,-
19,2016-08-07,18:30,Domingo,Figueirense,Sport,-,Orlando Scarpelli,1,1,SC,PE,-
19,2016-08-07,11:00,Domingo,América-MG,Santos,América-MG,Independência,1,0,MG,SP,MG
19,2016-08-07,16:00,Domingo,Coritiba,Ponte Preta,Coritiba,Couto Pereira,3,1,PR,SP,PR
19,2016-08-07,16:00,Domingo,Palmeiras,Vitória,Palmeiras,Palestra Itália,2,1,SP,ES,SP
19,2016-08-07,16:15,Domingo,Santa Cruz,São Paulo,São Paulo,Arruda,1,2,PE,SP,SP
19,2016-08-08,21:00,Segunda-feira,Corinthians,Cruzeiro,-,Pacaembu,1,1,SP,MG,-
19,2016-08-08,20:00,Segunda-feira,Atlético-MG,Chapecoense,Atlético-MG,Independência,3,1,MG,SC,MG
20,2016-08-13,18:30,Sábado,Ponte Preta,Figueirense,Ponte Preta,Moisés Lucarelli,2,0,SP,SC,SP
20,2016-08-13,16:00,Sábado,Sport,Flamengo,Sport,Arena Pernambuco,1,0,PE,RJ,PE
20,2016-08-14,16:00,Domingo,Cruzeiro,Coritiba,-,Independência,2,2,MG,PR,-
20,2016-08-14,16:00,Domingo,Vitória,Santa Cruz,-,Barradão,2,2,ES,PE,-
20,2016-08-14,16:15,Domingo,São Paulo,Botafogo-RJ,Botafogo-RJ,Morumbi,0,1,SP,RJ,RJ
20,2016-08-14,11:00,Domingo,Fluminense,América-MG,Fluminense,Kléber Andrade,1,0,RJ,MG,RJ
20,2016-08-14,11:00,Domingo,Grêmio,Corinthians,Grêmio,Arena do Grêmio,3,0,RS,SP,RS
20,2016-08-14,18:30,Domingo,Athlético-PR,Palmeiras,Palmeiras,Arena da Baixada,0,1,PR,SP,SP
20,2016-08-14,16:00,Domingo,Santos,Atlético-MG,Santos,Vila Belmiro,3,0,SP,MG,SP
20,2016-08-15,20:00,Segunda-feira,Chapecoense,Internacional,Chapecoense,Arena Condá,1,0,SC,RS,SC
21,2016-08-19,21:30,Sexta-feira,América-MG,Chapecoense,Chapecoense,Independência,1,2,MG,SC,SC
21,2016-08-20,21:00,Sábado,Botafogo-RJ,Sport,Botafogo-RJ,Juiz de Fora,3,0,RJ,PE,RJ
21,2016-08-21,16:00,Domingo,Palmeiras,Ponte Preta,-,Palestra Itália,2,2,SP,SP,-
21,2016-08-21,16:00,Domingo,Internacional,São Paulo,-,Beira Rio,1,1,RS,SP,-
21,2016-08-21,11:00,Domingo,Atlético-MG,Athlético-PR,Atlético-MG,Independência,1,0,MG,PR,MG
21,2016-08-21,18:00,Domingo,Coritiba,Santos,Coritiba,Couto Pereira,2,1,PR,SP,PR
21,2016-08-21,18:30,Domingo,Figueirense,Cruzeiro,Cruzeiro,Orlando Scarpelli,1,2,SC,MG,MG
21,2016-08-21,11:00,Domingo,Flamengo,Grêmio,Flamengo,Mané Garrincha,2,1,RJ,RS,RJ
21,2016-08-21,16:00,Domingo,Santa Cruz,Fluminense,Fluminense,Arruda,0,1,PE,RJ,RJ
21,2016-08-22,20:00,Segunda-feira,Corinthians,Vitória,Corinthians,Arena Corinthians,2,1,SP,ES,SP
22,2016-08-27,16:00,Sábado,Ponte Preta,Corinthians,Ponte Preta,Moisés Lucarelli,2,0,SP,SP,SP
22,2016-08-28,16:00,Domingo,Grêmio,Atlético-MG,-,Arena do Grêmio,1,1,RS,MG,-
22,2016-08-28,16:00,Domingo,São Paulo,Coritiba,-,Morumbi,0,0,SP,PR,-
22,2016-08-28,18:30,Domingo,Sport,Internacional,-,Arena Pernambuco,1,1,PE,RS,-
22,2016-08-28,11:00,Domingo,Cruzeiro,Santa Cruz,Cruzeiro,Mineirão,2,0,MG,PE,MG
22,2016-08-28,11:00,Domingo,Santos,Figueirense,Figueirense,Vila Belmiro,0,1,SP,SC,SC
22,2016-08-28,16:00,Domingo,Chapecoense,Flamengo,Flamengo,Arena Condá,1,3,SC,RJ,RJ
22,2016-08-28,16:00,Domingo,Fluminense,Palmeiras,Palmeiras,Mané Garrincha,0,2,RJ,SP,SP
22,2016-08-28,18:30,Domingo,Vitória,América-MG,Vitória,Fonte Nova,2,1,ES,MG,ES
22,2016-08-29,20:00,Segunda-feira,Athlético-PR,Botafogo-RJ,Athlético-PR,Arena da Baixada,1,0,PR,RJ,PR
